0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
고성군,상리,0.009,0.005,0.004,0.006,0.005,0.006,0.007,0.007,0.006,0.009,0.006,0.003,0.007,0.005,0.005,0.004,0.006,0.007,0.009,0.006,0.005,0.007,0.004,0.006,0.005,0.007,0.013,0.007,0.003,0.004,0.006,0.008
양양군,양양읍,0.011,0.006,0.006,0.007,0.006,0.008,0.01,0.011,0.008,0.011,0.007,0.004,0.006,0.007,0.006,0.005,0.007,0.008,0.008,0.007,0.006,0.008,0.005,0.007,0.007,0.01,0.013,0.008,0.004,0.005,0.008,0.01
속초시,금호동,0.016,0.014,0.006,0.014,0.006,0.01,0.018,0.018,0.015,0.019,0.013,0.005,0.008,0.007,0.007,0.005,0.008,0.006,0.011,0.005,0.006,0.009,0.006,0.011,0.011,0.015,0.022,0.007,0.006,0.01,0.013,0.015
철원군,갈말읍,0.012,0.007,0.006,0.008,0.006,0.006,0.009,0.009,0.008,0.009,0.007,0.006,0.01,0.006,0.007,0.006,0.007,0.014,0.013,0.006,0.008,0.009,0.005,0.007,0.007,0.012,0.012,0.008,0.008,0.006,0.01,0.01
홍천군,홍천읍,0.022,0.011,0.012,0.015,0.011,0.018,0.02,0.02,0.018,0.022,0.011,0.012,0.016,0.013,0.012,0.009,0.014,0.019,0.019,0.012,0.015,0.018,0.01,0.014,0.016,0.02,0.017,0.012,0.01,0.009,0.014,0.019
영월군,영월읍,0.124,0.006,0.007,0.007,0.006,0.01,0.013,0.011,0.009,0.007,0.007,0.008,0.008,0.011,0.01,0.008,0.008,0.014,0.012,0.008,0.008,0.009,0.007,0.01,0.009,2.344,0.009,0.009,0.008,0.003,0.006,0.009
화천군,화천읍,0.012,0.007,0.006,0.009,0.007,0.008,0.01,0.011,0.009,0.011,0.008,0.007,0.009,0.005,0.008,0.006,0.008,0.012,0.013,0.007,0.008,0.009,0.004,0.006,0.006,0.01,0.011,0.007,0.004,0.005,0.008,0.009
태백시,황지동,0.182,0.008,0.008,0.009,0.007,0.009,0.015,0.02,0.013,0.016,0.012,2.341,0.009,0.009,0.01,0.009,0.009,0.009,0.013,0.008,0.007,0.009,0.01,0.011,0.011,0.012,1.178,0.009,0.007,0.007,0.008,0.01
인제군,인제읍,0.009,0.005,0.005,0.007,0.005,0.005,0.008,0.009,0.007,0.008,0.006,0.003,0.006,0.004,0.005,0.005,0.006,0.008,0.009,0.005,0.005,0.005,0.004,0.005,0.005,0.007,0.009,0.005,0.002,0.003,0.005,0.008
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.027,0.012,0.01,0.011,0.01,0.008,0.086,0.012,0.01,0.009,0.062,0.011,0.007,0.007,0.011,0.01,0.008,0.01,0.006,0.006,0.006,0.005,0.057,0.059,0.008,0.069,0.007,0.009,0.009,0.012,0.01,0
춘천시,중앙로,0.014,0.014,0.011,0.014,0.01,0.009,0.012,0.015,0.011,0.009,0.01,0.011,0.008,0.01,0.014,0.011,0.008,0.011,0.006,0.006,0.006,0.004,0.002,0.004,0.008,0.012,0.007,0.01,0.012,0.015,0.012,-
춘천시,석사동,0.015,0.014,0.011,0.015,0.009,0.01,0.014,0.016,0.012,0.008,0.012,0.015,0.008,0.01,0.016,0.012,0.008,0.012,0.007,0.007,0.007,0.004,0.002,0.006,0.01,0.009,0.007,0.01,0.014,0.015,0.012,-
춘천시,신사우동,0.009,0.005,0.007,0.01,0.008,0.006,0.009,0.011,0.007,0.005,0.005,0.008,0.004,0.003,0.009,0.007,0.003,0.007,0.003,0.002,0.004,0.002,0.001,0.004,0.009,0.01,0.004,0.006,0.009,0.012,0.009,-
양구군,양구읍,0.01,0.01,0.006,0.01,0.01,0.007,0.009,0.012,0.008,0.007,0.006,0.008,0.008,0.005,0.01,0.008,0.006,0.007,0.004,0.005,0.005,0.004,0.003,0.005,0.008,0.008,0.005,0.005,0.009,0.012,0.009,-
원주시,중앙동,0.02,0.02,0.016,0.018,0.016,0.013,0.017,0.018,0.014,0.016,0.014,0.016,0.011,0.014,0.018,0.018,0.015,0.016,0.011,0.01,0.011,0.009,0.009,0.01,0.013,0.014,0.01,0.015,0.015,0.016,0.015,-
원주시,반곡동,0.012,0.019,0.015,0.017,0.014,0.013,0.017,0.017,0.013,0.016,0.014,0.016,0.01,0.012,0.018,0.018,0.013,0.013,-,-,-,-,-,-,-,-,-,-,-,-,-,-
원주시,문막읍,0.019,0.02,0.017,0.018,0.014,0.011,0.016,0.017,0.013,0.016,0.016,0.015,0.01,0.012,0.016,0.018,0.015,0.014,0.01,0.011,0.009,0.01,0.008,0.009,0.012,0.014,0.009,0.015,0.014,0.015,0.012,-
강릉시,옥천동,0.01,0.009,0.005,0.003,0.003,0.004,0.008,0.007,0.005,0.008,0.008,0.011,0.007,0.004,0.007,0.005,0.007,0.011,0.003,0.005,0.003,0.002,0.002,0.007,0.009,0.009,0.012,0.012,0.01,0.014,0.011,-
동해시,천곡동,0.016,0.015,0.012,0.009,0.006,0.011,0.021,0.008,0.01,0.01,0.013,0.025,0.009,0.008,0.017,0.011,0.01,0.016,0.007,0.007,0.006,0.005,0.004,0.006,0.006,0.01,0.012,0.018,0.009,0.016,0.013,-
삼척시,남양동,0.014,0.014,0.011,0.012,0.01,0.008,0.011,0.01,0.009,0.009,0.01,0.012,0.007,0.006,0.013,0.01,0.011,0.012,0.007,0.007,0.008,0.008,0.008,0.007,0.008,0.01,0.009,0.009,0.009,0.016,0.012,-
평창군,평창읍,0.012,0.01,0.011,0.012,0.012,0.008,0.012,0.014,0.012,0.011,0.008,0.007,0.006,0.005,0.007,0.008,0.005,0.005,0.003,0.003,0.003,0.003,0.005,0.007,0.009,0.009,0.009,0.011,0.011,0.012,0.011,-
정선군,정선읍,0.127,0.01,0.011,0.013,0.012,0.009,0.012,0.014,0.013,0.011,1.178,0.011,0.009,0.007,0.01,0.011,0.011,0.011,0.009,0.009,0.009,0.008,1.175,0.01,0.013,0.013,0.013,0.012,0.012,0.015,0.014,-
횡성군,횡성읍,0.016,0.015,0.012,0.013,0.014,0.009,0.014,0.016,0.011,0.01,0.011,0.013,0.009,0.009,0.013,0.014,0.011,0.015,0.008,0.007,0.007,0.007,0.007,0.006,0.009,0.011,0.008,0.011,0.011,0.014,0.011,-
고성군,상리,0.007,0.006,0.005,0.006,0.006,0.004,0.006,0.008,0.005,0.005,0.005,0.005,0.003,0.004,0.006,0.005,0.004,0.007,0.003,0.003,0.004,0.003,0.002,0.004,0.005,0.007,0.004,0.005,0.006,0.009,0.007,-
양양군,양양읍,0.009,0.008,0.006,0.007,0.008,0.005,0.008,0.012,0.006,0.007,0.007,0.007,0.005,0.005,0.007,0.007,0.006,0.009,0.004,0.005,0.005,0.003,0.003,0.005,0.006,0.008,0.006,0.006,0.007,0.01,0.007,-
속초시,금호동,0.011,0.011,0.012,0.006,0.005,0.009,0.012,0.008,0.005,0.008,0.011,0.013,0.003,0.008,0.009,0.007,0.006,0.012,0.004,0.007,0.005,0.004,0.003,0.005,0.006,0.007,0.006,0.01,0.007,0.011,0.01,-
철원군,갈말읍,0.011,0.011,0.008,0.011,0.008,0.008,0.01,0.012,0.009,0.01,0.009,0.009,0.005,0.006,0.01,0.009,0.006,0.008,0.005,0.005,0.006,0.005,0.004,0.005,0.008,0.007,0.005,0.006,0.008,0.01,0.007,-
홍천군,홍천읍,0.017,0.014,0.013,0.016,0.014,0.011,0.015,0.018,0.015,0.011,0.013,0.015,0.01,0.013,0.016,0.013,0.01,0.011,0.01,0.009,0.009,0.008,0.005,0.008,0.011,0.012,0.009,0.012,0.013,0.017,0.013,-
영월군,영월읍,0.011,0.012,0.008,0.011,0.01,0.007,0.01,0.011,0.01,0.009,0.006,0.007,0.007,0.004,0.008,0.011,0.004,0.004,0.008,0.004,0.006,0.005,0.004,0.005,0.006,0.007,0.007,0.008,0.007,0.01,0.008,-
화천군,화천읍,0.008,0.008,0.006,0.008,0.007,0.005,0.006,0.008,0.006,0.004,0.005,0.006,0.005,0.004,0.007,0.006,0.004,0.006,0.004,0.004,0.005,0.003,0.002,0.004,0.006,0.007,0.003,0.006,0.007,0.008,0.006,-
태백시,황지동,0.209,0.014,0.008,0.007,0.009,0.008,1.657,0.01,0.011,0.011,0.007,0.008,0.008,0.006,0.008,0.015,0.008,0.006,0.006,0.006,0.005,0.004,0.004,1.171,0.006,1.34,0.009,0.008,0.009,0.009,0.007,-
인제군,인제읍,0.007,0.006,0.004,0.007,0.008,0.004,0.006,0.009,0.005,0.004,0.004,0.005,0.004,0.004,0.007,0.006,0.003,0.006,0.003,0.003,0.003,0.002,0.001,0.002,0.005,0.005,0.004,0.004,0.006,0.008,0.006,-
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.019,0.009,0.008,0.008,0.008,0.009,0.007,0.008,0.009,0.007,0.005,0.007,0.008,0.118,0.01,0.009,0.006,0.006,0.006,0.004,0.005,0.005,0.007,0.007,0.006,0.008,0.008,0.007,0.008,0.064,0.008,0.006
춘천시,중앙로,0.013,0.01,0.01,0.008,0.01,0.01,0.008,0.008,0.011,0.01,0.006,0.009,0.009,0.009,0.014,0.012,0.008,0.008,0.008,0.006,0.006,0.007,0.008,0.009,0.006,0.01,0.011,0.008,0.009,0.009,0.008,0.006
춘천시,석사동,0.013,0.009,0.009,0.008,0.009,0.008,0.007,0.009,0.014,0.007,0.007,0.01,0.01,0.009,0.018,0.01,0.007,0.008,0.006,0.005,0.006,0.008,0.01,0.01,0.006,0.01,0.013,0.009,0.01,0.011,0.01,0.008
춘천시,신사우동,0.009,0.007,0.008,0.006,0.007,0.007,0.005,0.005,0.007,0.005,0.004,0.007,0.007,0.007,0.009,0.007,0.004,0.006,0.004,0.003,0.003,0.004,0.005,0.006,0.005,0.009,0.01,0.005,0.005,0.005,0.004,0.004
양구군,양구읍,0.008,0.008,0.007,0.006,0.005,0.007,0.007,0.005,0.006,0.005,0.005,0.007,0.006,0.006,0.008,0.007,0.004,0.005,0.004,0.003,0.004,0.004,0.006,0.006,0.005,0.007,0.009,0.005,0.005,0.005,0.005,0.006
원주시,중앙동,0.016,0.011,0.01,0.011,0.013,0.013,0.01,0.01,0.015,0.009,0.008,0.011,0.012,0.013,0.015,0.014,0.009,0.009,0.011,0.008,0.009,0.01,0.013,0.011,0.007,0.012,0.013,0.011,0.014,0.012,0.012,0.01
원주시,문막읍,0.013,0.009,0.009,0.008,0.01,0.011,0.009,0.01,0.012,0.008,0.007,0.009,0.01,0.009,0.012,0.012,0.008,0.007,0.009,0.007,0.006,0.007,0.011,0.009,0.007,0.01,0.011,0.009,0.01,0.009,0.008,0.008
강릉시,옥천동,0.016,0.01,0.008,0.014,0.013,0.018,0.01,0.014,0.016,0.016,0.006,0.007,0.009,0.007,0.013,0.014,0.01,0.01,0.009,0.006,0.008,0.008,0.012,0.012,0.012,0.011,0.01,0.011,0.012,0.012,0.016,0.01
동해시,천곡동,0.017,0.011,0.016,0.015,0.011,0.014,0.01,0.02,0.016,0.012,0.005,0.005,0.007,0.004,0.015,0.021,0.008,0.006,0.006,0.003,0.004,0.004,0.007,0.007,0.017,0.013,0.011,0.012,0.019,0.02,0.019,0.014
삼척시,남양동,0.013,0.012,0.009,0.011,0.008,0.011,0.006,0.011,0.01,0.014,0.007,0.007,0.007,0.006,0.012,0.016,0.008,0.007,0.005,0.005,0.006,0.005,0.006,0.009,0.009,0.01,0.008,0.009,0.01,0.011,0.012,0.012
평창군,평창읍,0.01,0.01,0.009,0.007,0.01,0.01,0.008,0.007,0.009,0.007,0.007,0.009,0.009,0.01,0.009,0.006,0.007,0.006,0.006,0.004,0.003,0.004,0.006,0.005,0.005,0.009,0.006,0.004,0.007,0.006,0.006,0.005
정선군,정선읍,0.07,0.013,0.012,0.01,0.012,0.01,0.01,0.012,0.01,0.012,0.01,0.012,0.012,1.176,0.01,0.011,0.008,0.009,0.009,0.007,0.006,0.007,0.008,0.009,0.007,0.009,0.009,0.008,0.009,0.008,0.008,0.008
횡성군,횡성읍,0.012,0.009,0.011,0.009,0.009,0.01,0.007,0.007,0.01,0.007,0.006,0.01,0.009,0.009,0.01,0.009,0.007,0.009,0.009,0.006,0.005,0.007,0.008,0.008,0.006,0.009,0.012,0.01,0.01,0.009,0.008,0.007
고성군,상리,0.006,0.006,0.005,0.005,0.004,0.006,0.004,0.005,0.004,0.004,0.003,0.004,0.004,0.003,0.005,0.005,0.004,0.004,0.004,0.002,0.002,0.002,0.004,0.004,0.003,0.004,0.004,0.001,0.003,0.004,0.005,0.003
양양군,양양읍,0.008,0.005,0.005,0.006,0.005,0.007,0.005,0.006,0.006,0.006,0.003,0.006,0.005,0.004,0.005,0.007,0.005,0.005,0.005,0.002,0.003,0.004,0.006,0.006,0.005,0.005,0.005,0.005,0.005,0.006,0.007,0.005
속초시,금호동,0.009,0.011,0.006,0.008,0.007,0.008,0.004,0.006,0.006,0.007,0.005,0.004,0.005,0.004,0.006,0.007,0.004,0.004,0.004,0.002,0.003,0.004,0.006,0.006,0.005,0.008,0.008,0.008,0.008,0.009,0.011,0.005
철원군,갈말읍,0.007,0.007,0.005,0.003,0.004,0.005,0.006,0.005,0.008,0.004,0.004,0.005,0.006,0.005,0.01,0.006,0.003,0.003,0.003,0.003,0.004,0.005,0.006,0.006,0.004,0.004,0.004,0.003,0.005,0.005,0.004,0.004
홍천군,홍천읍,0.013,0.012,0.013,0.008,0.009,0.008,0.008,0.012,0.011,0.008,0.007,0.011,0.011,0.01,0.014,0.01,0.007,0.008,0.008,0.006,0.006,0.006,0.008,0.008,0.006,0.01,0.011,0.009,0.01,0.009,0.008,0.008
영월군,영월읍,0.007,0.006,0.005,0.004,0.006,0.005,0.005,0.003,0.004,0.004,0.004,0.006,0.006,0.007,0.007,0.005,0.004,0.005,0.004,0.005,0.008,0.004,0.003,0.004,0.003,0.006,0.006,0.005,0.006,0.006,0.002,0.002
화천군,화천읍,0.006,0.007,0.006,0.005,0.004,0.005,0.004,0.004,0.005,0.004,0.004,0.005,0.005,0.004,0.007,0.005,0.003,0.004,0.003,0.002,0.003,0.003,0.004,0.004,0.003,0.004,0.005,0.003,0.004,0.004,0.003,0.003
태백시,황지동,0.121,0.005,0.006,0.005,0.009,0.006,0.009,0.007,0.006,0.004,0.004,0.004,0.005,1.172,0.007,0.006,0.012,0.009,0.008,0.004,0.004,0.007,0.008,0.006,0.005,0.006,0.008,0.008,0.008,1.175,0.006,0.005
인제군,인제읍,0.005,0.005,0.005,0.005,0.004,0.005,0.004,0.004,0.004,0.004,0.002,0.005,0.006,0.004,0.006,0.006,0.003,0.004,0.002,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.003,0.003,0.003,0.002,0.002,0.003
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.026,0.005,0.009,0.008,0.007,0.007,0.007,0.006,0.01,0.01,0.009,0.22,0.01,0.008,0.006,0.007,0.008,0.009,0.008,0.005,0.006,0.006,0.008,0.061,0.007,0.059,0.006,0.008,0.005,0.007,0.003,0
춘천시,중앙로,0.011,0.005,0.012,0.009,0.008,0.009,0.006,0.006,0.009,0.009,0.009,0.007,0.009,0.008,0.006,0.008,0.01,0.01,0.011,0.006,0.007,0.006,0.007,0.01,0.008,0.006,0.007,0.006,0.004,0.007,0.004,-
춘천시,석사동,0.013,0.006,0.013,0.008,0.009,0.01,0.008,0.007,0.01,0.01,0.01,0.009,0.013,0.011,0.006,0.01,0.011,0.012,0.013,0.006,0.009,0.008,0.011,0.013,0.009,0.007,0.008,0.007,0.005,0.009,0.003,-
춘천시,신사우동,0.008,0.004,0.007,0.006,0.007,0.006,0.004,0.004,0.006,0.006,0.005,0.005,0.006,0.005,0.004,0.007,0.007,0.007,0.008,0.003,0.004,0.005,0.005,0.007,0.005,0.005,0.006,0.006,0.003,0.005,0.002,-
양구군,양구읍,0.008,0.005,0.007,0.008,0.009,0.006,0.005,0.005,0.007,0.006,0.006,0.005,0.006,0.005,0.005,0.006,0.007,0.007,0.007,0.004,0.005,0.005,0.006,0.007,0.005,0.004,0.007,0.006,0.004,0.004,0.002,-
원주시,중앙동,0.015,0.009,0.013,0.01,0.009,0.011,0.011,0.009,0.012,0.014,0.013,0.01,0.015,0.01,0.006,0.01,0.011,0.012,0.012,0.008,0.009,0.008,0.012,0.015,0.011,0.009,0.009,0.01,0.007,0.011,0.005,-
원주시,반곡동,0.013,-,0.012,0.007,0.007,0.01,0.01,0.009,0.011,0.013,0.012,0.009,0.014,0.008,0.005,0.009,0.011,0.011,0.011,0.008,0.008,0.008,0.01,0.013,0.008,0.004,0.007,0.009,0.008,0.009,0.004,-
원주시,문막읍,0.013,0.007,0.012,0.008,0.008,0.008,0.008,0.006,0.01,0.011,0.01,0.009,0.012,0.007,0.005,0.009,0.01,0.01,0.01,0.008,0.009,0.007,0.009,0.013,0.013,0.009,0.008,0.009,0.007,0.01,0.004,-
강릉시,옥천동,0.015,0.007,0.01,0.013,0.009,0.01,0.01,0.012,0.018,0.022,0.016,0.009,0.015,0.012,0.007,0.007,0.01,0.013,0.008,0.004,0.01,0.009,0.017,0.007,0.008,0.006,0.006,0.014,0.005,0.012,0.002,-
동해시,천곡동,0.016,0.006,0.009,0.015,0.009,0.005,0.013,0.013,0.022,0.02,0.014,0.013,0.016,0.017,0.011,0.006,0.01,0.022,0.009,0.006,0.007,0.011,0.014,0.01,0.01,0.011,0.008,0.011,0.006,0.012,0.003,-
삼척시,남양동,0.015,0.008,0.009,0.011,0.008,0.008,0.009,0.01,0.023,0.018,0.018,0.013,0.016,0.012,0.01,0.008,0.008,0.012,0.008,0.009,0.007,0.01,0.015,0.011,0.008,0.01,0.008,0.014,0.005,0.007,0.006,-
평창군,평창읍,0.008,0.006,0.006,0.006,0.006,0.005,0.005,0.005,0.006,0.006,0.007,0.006,0.007,0.007,0.006,0.006,0.007,0.006,0.008,0.005,0.005,0.005,0.006,0.008,0.003,0.003,0.002,0.006,0.002,0.002,0.001,-
정선군,정선읍,0.124,0.008,0.009,0.01,0.008,0.009,0.009,0.008,0.01,0.01,0.01,1.175,0.011,0.007,0.008,0.009,0.009,0.009,0.009,0.007,0.007,0.007,0.008,1.175,0.012,0.008,0.009,0.011,0.008,0.008,0.007,-
횡성군,횡성읍,0.012,0.008,0.011,0.009,0.008,0.011,0.008,0.008,0.01,0.011,0.009,0.008,0.01,0.008,0.005,0.009,0.009,0.009,0.011,0.008,0.008,0.008,0.009,0.01,0.009,0.007,0.007,0.01,0.007,0.008,0.004,-
고성군,상리,0.006,0.003,0.005,0.005,0.005,0.004,0.004,0.004,0.008,0.007,0.007,0.005,0.005,0.006,0.004,0.003,0.003,0.003,0.004,0.002,0.004,0.004,0.005,0.004,0.003,0.003,0.003,0.004,0.003,0.005,0.002,-
양양군,양양읍,0.009,0.004,0.005,0.006,0.006,0.005,0.007,0.005,0.007,0.011,0.009,0.008,0.009,0.008,0.005,0.005,0.006,0.007,0.006,0.003,0.006,0.005,0.008,0.005,0.006,0.005,0.005,0.005,0.004,0.007,0.003,-
속초시,금호동,0.011,0.005,0.008,0.008,0.007,0.004,0.007,0.005,0.016,0.016,0.01,0.009,0.011,0.01,0.008,0.005,0.009,0.01,0.008,0.004,0.008,0.006,0.009,0.005,0.006,0.004,0.005,0.009,0.005,0.007,0.003,-
철원군,갈말읍,0.007,0.003,0.007,0.006,0.005,0.005,0.004,0.004,0.004,0.004,0.005,0.004,0.006,0.005,0.004,0.005,0.005,0.006,0.006,0.003,0.004,0.004,0.006,0.007,0.005,0.005,0.004,0.004,0.003,0.004,0.003,-
홍천군,홍천읍,0.013,0.008,0.013,0.01,0.009,0.01,0.006,0.007,0.01,0.011,0.01,0.016,0.011,0.008,0.006,0.009,0.01,0.01,0.011,0.007,0.008,0.009,0.01,0.013,0.007,0.008,0.008,0.009,0.005,0.009,0.006,-
영월군,영월읍,0.117,0.002,0.008,0.005,0.003,0.004,0.002,0.002,0.004,0.006,0.006,1.17,0.007,0.003,0.003,0.005,0.005,0.005,0.005,0.004,0.004,0.003,0.004,0.004,0.002,1.172,0.004,0.007,0.006,0.004,0.003,-
화천군,화천읍,0.005,0.003,0.004,0.005,0.005,0.005,0.003,0.003,0.004,0.003,0.004,0.003,0.004,0.004,0.003,0.004,0.004,0.005,0.004,0.002,0.002,0.003,0.004,0.005,0.003,0.003,0.004,0.003,0.002,0.004,0.001,-
태백시,황지동,0.12,0.005,0.005,0.004,0.005,0.007,0.005,0.005,0.007,0.007,0.009,2.34,0.006,0.005,0.004,0.005,0.007,0.006,0.008,0.009,0.005,0.005,0.007,0.008,0.009,0.004,0.004,0.005,0.006,0.005,0.003,-
인제군,인제읍,0.004,0.002,0.005,0.003,0.004,0.004,0.002,0.003,0.004,0.004,0.004,0.004,0.003,0.004,0.002,0.003,0.004,0.004,0.005,0.002,0.002,0.003,0.003,0.003,0.002,0.002,0.002,0.003,0.002,0.003,0.001,-
시군,측정소,평균,01일,02일,03일,04일,05일,06일,07일,08일,09일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
통합,평균,0.092,0.006,0.006,0.006,0.006,0.007,0.007,0.484,0.961,0.113,0.006,0.004,0.005,0.004,0.003,0.005,0.006,0.006,0.006,0.006,0.006,0.166,0.008,0.06,0.004,0.004,0.004,0.006,0.006,0.007,0.007,0.008
춘천시,중앙로,0.009,0.006,0.006,0.007,0.005,0.005,0.006,0.006,0.006,0.007,0.006,0.004,0.004,0.005,0.005,0.005,0.007,0.007,0.006,0.005,0.006,0.007,0.007,0.006,0.005,0.003,0.003,0.006,0.006,0.006,0.007,0.009
춘천시,석사동,0.009,0.007,0.008,0.007,0.006,0.008,0.009,0.008,0.009,0.006,0.004,0.002,0.004,0.003,0.002,0.006,0.008,0.007,0.007,0.006,0.007,0.008,0.009,0.006,0.002,0.002,0.002,0.005,0.006,0.007,0.007,0.008
춘천시,신사우동,0.006,0.005,0.004,0.003,0.004,0.004,0.005,0.005,0.004,0.005,0.004,0.002,0.002,0.002,0.002,0.003,0.005,0.004,0.004,0.003,0.005,0.005,0.005,0.004,0.002,0.001,0.002,0.003,0.003,0.004,0.005,0.007
양구군,양구읍,0.005,0.003,0.003,0.003,0.003,0.004,0.005,0.004,0.004,0.004,0.004,0.002,0.004,0.002,0.002,0.003,0.004,0.004,0.004,0.003,0.005,0.004,0.005,0.005,0.002,0.002,0.003,0.004,0.004,0.003,0.005,0.006
원주시,중앙동,0.014,0.01,0.009,0.011,0.008,0.008,0.01,0.009,0.01,0.012,0.008,0.007,0.008,0.004,0.003,0.009,0.012,0.014,0.011,0.009,0.009,0.011,0.015,0.011,0.008,0.006,0.006,0.011,0.011,0.013,0.013,0.012
원주시,반곡동,0.012,0.012,0.01,0.01,0.009,0.008,0.01,0.009,0.01,0.01,0.009,0.006,0.008,0.007,0.006,0.008,0.009,0.011,0.009,0.006,0.006,0.008,0.011,0.007,0.006,0.005,0.005,0.008,0.008,0.008,0.009,0.008
원주시,문막읍,0.011,0.011,0.008,0.009,0.007,0.007,0.008,0.01,0.01,0.01,0.009,0.005,0.007,0.007,0.006,0.005,0.008,0.009,0.007,0.007,0.007,0.007,0.011,0.009,0.005,0.005,0.005,0.007,0.009,0.008,0.009,0.009
강릉시,옥천동,0.014,0.005,0.007,0.008,0.007,0.009,0.012,0.002,0.006,0.011,0.01,0.006,0.007,0.01,0.006,0.008,0.012,0.013,0.011,0.013,0.012,0.012,0.014,0.013,0.007,0.009,0.006,0.008,0.01,0.012,0.013,0.013
동해시,천곡동,0.013,0.008,0.011,0.01,0.01,0.014,0.011,0.011,0.008,0.008,0.007,0.004,0.007,0.008,0.002,0.009,0.009,0.009,0.01,0.014,0.014,0.01,0.015,0.012,0.004,0.004,0.004,0.005,0.005,0.007,0.012,0.013
삼척시,남양동,0.012,0.006,0.008,0.006,0.008,0.012,0.009,0.011,0.007,0.008,0.011,0.007,0.006,0.006,0.005,0.007,0.006,0.008,0.008,0.01,0.011,0.008,0.01,0.009,0.005,0.005,0.005,0.007,0.008,0.009,0.017,0.012
평창군,평창읍,0.007,0.002,0.003,0.002,0.003,0.005,0.005,0.005,0.005,0.003,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.003,0.003,0.003,0.003,0.006,0.006,0.008,0.008,0.007,0.008,0.008,0.011,0.012,0.008
정선군,정선읍,1.622,0.007,0.007,0.009,0.008,0.008,0.008,10.508,21.009,0.01,0.008,0.006,0.008,0.008,0.006,0.006,0.008,0.008,0.009,0.007,0.006,2.341,0.006,0.007,0.006,0.005,0.004,0.007,0.008,0.007,0.007,0.006
횡성군,횡성읍,0.009,0.007,0.007,0.008,0.007,0.007,0.007,0.009,0.009,0.008,0.006,0.005,0.005,0.004,0.004,0.005,0.006,0.006,0.007,0.008,0.006,0.007,0.007,0.005,0.004,0.003,0.004,0.005,0.006,0.006,0.007,0.007
고성군,상리,0.004,0.002,0.004,0.003,0.003,0.004,0.005,0.004,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.004,0.003,0.003,0.004,0.003,0.004,0.004,0.004,0.002,0.002,0.002,0.003,0.002,0.003,0.003,0.003
양양군,양양읍,0.007,0.004,0.005,0.005,0.005,0.006,0.006,0.005,0.005,0.006,0.005,0.003,0.003,0.004,0.003,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.003,0.002,0.003,0.005,0.004,0.005,0.005,0.005
속초시,금호동,0.01,0.005,0.008,0.006,0.006,0.01,0.009,0.006,0.007,0.005,0.007,0.005,0.005,0.005,0.004,0.005,0.007,0.007,0.006,0.008,0.008,0.009,0.01,0.007,0.004,0.004,0.003,0.005,0.005,0.006,0.006,0.012
철원군,갈말읍,0.005,0.005,0.004,0.005,0.004,0.004,0.005,0.004,0.004,0.003,0.003,0.002,0.003,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.003,0.002,0.002,0.002,0.003,0.003,0.004,0.003,0.004
홍천군,홍천읍,0.011,0.007,0.007,0.007,0.007,0.008,0.009,0.01,0.009,0.012,0.007,0.006,0.006,0.007,0.005,0.007,0.008,0.007,0.007,0.007,0.007,0.009,0.01,0.008,0.005,0.004,0.004,0.006,0.006,0.006,0.008,0.008
영월군,영월읍,0.117,0.008,0.004,0.003,0.003,0.006,0.004,0.005,0.006,1.17,0.004,0.003,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.003,0.003,0.005,0.007,1.172,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.007
화천군,화천읍,0.004,0.003,0.003,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.004,0.003,0.003,0.003,0.002,0.002,0.001,0.003,0.002,0.003,0.004,0.004
태백시,황지동,0.118,0.003,0.005,0.005,0.006,0.004,0.007,0.004,0.007,1.172,0.006,0.006,0.004,0.003,0.003,0.006,0.003,0.004,0.004,0.003,0.001,1.17,0.002,0.004,0.005,0.004,0.006,0.009,0.011,0.008,0.005,0.004
